method,sample_id,pred_idx,label_idx,correct_pred,morf_auc,lerf_auc
DynamicLRP,653,"tensor(1, device='cuda:0')",1,1,0.9063312530517579,0.41355781555175786
DynamicLRP,654,"tensor(0, device='cuda:0')",0,1,0.8363281249999999,0.2861328125
DynamicLRP,655,"tensor(1, device='cuda:0')",1,1,0.654182815551758,0.15407295227050785
DynamicLRP,656,"tensor(0, device='cuda:0')",0,1,0.21010742187499995,0.7199218749999999
DynamicLRP,657,"tensor(1, device='cuda:0')",1,1,0.8672687530517578,0.5013507843017578
DynamicLRP,658,"tensor(1, device='cuda:0')",1,1,0.8944171905517578,0.14656562805175782
DynamicLRP,659,"tensor(1, device='cuda:0')",1,1,0.8942218780517578,0.698677444458008
DynamicLRP,660,"tensor(1, device='cuda:0')",1,1,0.48192939758300785,0.8580890655517577
DynamicLRP,661,"tensor(1, device='cuda:0')",1,1,0.1975421905517578,0.9239093780517578
DynamicLRP,662,"tensor(0, device='cuda:0')",0,1,0.5392578124999999,0.5312499999999999
DynamicLRP,663,"tensor(0, device='cuda:0')",0,1,0.43359375,0.42001953124999997
DynamicLRP,664,"tensor(0, device='cuda:0')",0,1,0.8511718749999999,0.16298828124999998
DynamicLRP,665,"tensor(0, device='cuda:0')",0,1,0.41748046875,0.8176757812500001
DynamicLRP,666,"tensor(0, device='cuda:0')",0,1,0.878125,0.72421875
DynamicLRP,667,"tensor(0, device='cuda:0')",0,1,0.57066650390625,0.32412109375000003
DynamicLRP,668,"tensor(1, device='cuda:0')",1,1,0.8145343780517578,0.9336750030517579
DynamicLRP,669,"tensor(0, device='cuda:0')",0,1,0.56806640625,0.615625
DynamicLRP,670,"tensor(0, device='cuda:0')",0,1,0.5499999999999999,0.577294921875
DynamicLRP,671,"tensor(0, device='cuda:0')",0,1,0.1494873046875,0.9414062499999999
DynamicLRP,672,"tensor(0, device='cuda:0')",0,1,0.478515625,0.17373046874999998
DynamicLRP,673,"tensor(1, device='cuda:0')",1,1,0.8809406280517578,0.29876289367675785
DynamicLRP,674,"tensor(0, device='cuda:0')",0,1,0.243408203125,0.8912109375000001
DynamicLRP,675,"tensor(1, device='cuda:0')",1,1,0.20486640930175778,0.9328937530517578
DynamicLRP,676,"tensor(0, device='cuda:0')",0,1,0.8748046875,0.35312499999999997
DynamicLRP,677,"tensor(0, device='cuda:0')",0,1,0.8234375,0.181396484375
DynamicLRP,678,"tensor(0, device='cuda:0')",0,1,0.257470703125,0.825
DynamicLRP,679,"tensor(1, device='cuda:0')",1,1,0.8903156280517579,0.36160469055175787
DynamicLRP,680,"tensor(0, device='cuda:0')",0,1,0.277392578125,0.7109375
DynamicLRP,681,"tensor(1, device='cuda:0')",1,1,0.828010940551758,0.3544025421142578
DynamicLRP,682,"tensor(0, device='cuda:0')",0,1,0.26181640624999997,0.732421875
DynamicLRP,683,"tensor(1, device='cuda:0')",1,1,0.8371906280517578,0.24602851867675785
DynamicLRP,684,"tensor(1, device='cuda:0')",1,1,0.9114093780517578,0.46336250305175775
DynamicLRP,685,"tensor(1, device='cuda:0')",1,1,0.5558429718017579,0.8397296905517577
DynamicLRP,686,"tensor(0, device='cuda:0')",0,1,0.74619140625,0.798828125
DynamicLRP,687,"tensor(0, device='cuda:0')",0,1,0.6658203124999998,0.5339843750000001
DynamicLRP,688,"tensor(1, device='cuda:0')",1,1,0.9086750030517579,0.5468585968017579
DynamicLRP,689,"tensor(0, device='cuda:0')",0,1,0.1265869140625,0.279296875
DynamicLRP,690,"tensor(0, device='cuda:0')",0,1,0.5905273437499999,0.52470703125
DynamicLRP,691,"tensor(0, device='cuda:0')",0,1,0.43515625,0.675
DynamicLRP,692,"tensor(0, device='cuda:0')",0,1,0.6638671875000002,0.641796875
DynamicLRP,693,"tensor(0, device='cuda:0')",0,1,0.5447998046875,0.5035156249999999
DynamicLRP,694,"tensor(0, device='cuda:0')",1,0,0.21902503967285156,0.5663394927978516
DynamicLRP,695,"tensor(0, device='cuda:0')",0,1,0.34257812499999996,0.67734375
DynamicLRP,696,"tensor(0, device='cuda:0')",0,1,0.63623046875,0.8171875
DynamicLRP,697,"tensor(0, device='cuda:0')",0,1,0.374560546875,0.7519531249999999
DynamicLRP,698,"tensor(1, device='cuda:0')",1,1,0.15056953430175782,0.7789875030517578
DynamicLRP,699,"tensor(0, device='cuda:0')",0,1,0.2609619140625,0.7003906249999999
DynamicLRP,700,"tensor(0, device='cuda:0')",0,1,0.5050781249999999,0.718359375
DynamicLRP,701,"tensor(0, device='cuda:0')",0,1,0.3699707031249999,0.801171875
DynamicLRP,702,"tensor(1, device='cuda:0')",1,1,0.3304279327392578,0.8926593780517578
DynamicLRP,703,"tensor(1, device='cuda:0')",1,1,0.2890949249267578,0.926253128051758
DynamicLRP,704,"tensor(0, device='cuda:0')",0,1,0.4850341796875,0.8976562499999999
DynamicLRP,705,"tensor(0, device='cuda:0')",0,1,0.37460937499999997,0.902734375
DynamicLRP,706,"tensor(1, device='cuda:0')",1,1,0.8993000030517577,0.25525703430175783
DynamicLRP,707,"tensor(0, device='cuda:0')",0,1,0.5234375,0.8078125
DynamicLRP,708,"tensor(1, device='cuda:0')",1,1,0.6707843780517578,0.9373859405517578
DynamicLRP,709,"tensor(1, device='cuda:0')",1,1,0.8457843780517579,0.3400714874267578
DynamicLRP,710,"tensor(1, device='cuda:0')",1,1,0.3821125030517578,0.9055500030517578
DynamicLRP,711,"tensor(1, device='cuda:0')",1,1,0.8598468780517579,0.6629230499267578
DynamicLRP,712,"tensor(0, device='cuda:0')",0,1,0.9554687499999999,0.13311767578125
DynamicLRP,713,"tensor(0, device='cuda:0')",1,0,0.1916828155517578,0.5989093780517579
DynamicLRP,714,"tensor(1, device='cuda:0')",1,1,0.20259590148925785,0.9092609405517579
DynamicLRP,715,"tensor(1, device='cuda:0')",1,1,0.8075031280517578,0.9157062530517578
DynamicLRP,716,"tensor(1, device='cuda:0')",1,1,0.13457832336425782,0.9192218780517578
DynamicLRP,717,"tensor(1, device='cuda:0')",1,1,0.8907062530517579,0.6871906280517578
DynamicLRP,718,"tensor(0, device='cuda:0')",0,1,0.398046875,0.8164062500000001
DynamicLRP,719,"tensor(1, device='cuda:0')",1,1,0.8563312530517578,0.18584785461425782
DynamicLRP,720,"tensor(0, device='cuda:0')",0,1,0.2764404296875,0.70478515625
DynamicLRP,721,"tensor(0, device='cuda:0')",0,1,0.2999267578125,0.6123046875
DynamicLRP,722,"tensor(1, device='cuda:0')",1,1,0.5618000030517579,0.9055500030517579
DynamicLRP,723,"tensor(0, device='cuda:0')",0,1,0.29121093750000004,0.53310546875
DynamicLRP,724,"tensor(1, device='cuda:0')",1,1,0.7541828155517578,0.8967609405517579
DynamicLRP,725,"tensor(1, device='cuda:0')",1,1,0.9231281280517578,0.19744453430175782
DynamicLRP,726,"tensor(1, device='cuda:0')",1,1,0.09441719055175782,0.7606281280517578
DynamicLRP,727,"tensor(1, device='cuda:0')",1,1,0.9012531280517578,0.9235187530517578
DynamicLRP,728,"tensor(1, device='cuda:0')",1,1,0.5935382843017578,0.9285968780517577
DynamicLRP,729,"tensor(1, device='cuda:0')",1,1,0.8235187530517578,0.8428546905517579
DynamicLRP,730,"tensor(0, device='cuda:0')",0,1,0.27753906249999993,0.5228515625
DynamicLRP,731,"tensor(1, device='cuda:0')",1,1,0.31619453430175787,0.5987140655517578
DynamicLRP,732,"tensor(1, device='cuda:0')",1,1,0.1606037139892578,0.8311359405517579
DynamicLRP,733,"tensor(1, device='cuda:0')",1,1,0.5449054718017577,0.833870315551758
DynamicLRP,734,"tensor(0, device='cuda:0')",0,1,0.6310546875,0.23330078124999995
DynamicLRP,735,"tensor(0, device='cuda:0')",0,1,0.37104492187500004,0.592724609375
DynamicLRP,736,"tensor(0, device='cuda:0')",0,1,0.28129882812499996,0.3154296875
DynamicLRP,737,"tensor(1, device='cuda:0')",1,1,0.8727375030517579,0.1155353546142578
DynamicLRP,738,"tensor(0, device='cuda:0')",0,1,0.287841796875,0.7826171875
DynamicLRP,739,"tensor(0, device='cuda:0')",0,1,0.12680664062499997,0.46425781250000003
DynamicLRP,740,"tensor(0, device='cuda:0')",0,1,0.4484375,0.9562499999999999
DynamicLRP,741,"tensor(0, device='cuda:0')",0,1,0.28876953125,0.61796875
DynamicLRP,742,"tensor(0, device='cuda:0')",0,1,0.5900390625000002,0.6216796875
DynamicLRP,743,"tensor(1, device='cuda:0')",1,1,0.4557453155517578,0.8301593780517578
DynamicLRP,744,"tensor(0, device='cuda:0')",0,1,0.52177734375,0.867578125
DynamicLRP,745,"tensor(1, device='cuda:0')",1,1,0.9391437530517578,0.30359687805175783
DynamicLRP,746,"tensor(0, device='cuda:0')",0,1,0.8591796875,0.25361328125
DynamicLRP,747,"tensor(1, device='cuda:0')",1,1,0.538557815551758,0.8883625030517578
DynamicLRP,748,"tensor(1, device='cuda:0')",1,1,0.9395343780517578,0.12434883117675782
DynamicLRP,749,"tensor(0, device='cuda:0')",0,1,0.841796875,0.42998046874999996
DynamicLRP,750,"tensor(1, device='cuda:0')",1,1,0.7602375030517579,0.8375812530517579
DynamicLRP,751,"tensor(0, device='cuda:0')",0,1,0.8427734375,0.51826171875
DynamicLRP,752,"tensor(1, device='cuda:0')",1,1,0.5166828155517579,0.9039875030517578
DynamicLRP,753,"tensor(0, device='cuda:0')",0,1,0.23159179687499998,0.6208984375
DynamicLRP,754,"tensor(0, device='cuda:0')",0,1,0.27666015625,0.8644531249999999
DynamicLRP,755,"tensor(0, device='cuda:0')",0,1,0.5525390625000001,0.6039062500000001
DynamicLRP,756,"tensor(1, device='cuda:0')",1,1,0.590901565551758,0.900276565551758
DynamicLRP,757,"tensor(1, device='cuda:0')",1,1,0.8194171905517577,0.8244953155517578
DynamicLRP,758,"tensor(0, device='cuda:0')",0,1,0.5046875,0.42558593749999996
DynamicLRP,759,"tensor(1, device='cuda:0')",1,1,0.35047187805175783,0.6326984405517577
DynamicLRP,760,"tensor(1, device='cuda:0')",1,1,0.8160968780517578,0.8571125030517578
DynamicLRP,761,"tensor(1, device='cuda:0')",1,1,0.24510078430175783,0.8688312530517578
DynamicLRP,762,"tensor(0, device='cuda:0')",0,1,0.7455078125,0.53935546875
DynamicLRP,763,"tensor(1, device='cuda:0')",1,1,0.5085773468017579,0.8854328155517579
DynamicLRP,764,"tensor(1, device='cuda:0')",1,1,0.3608722686767578,0.8866046905517578
DynamicLRP,765,"tensor(0, device='cuda:0')",1,0,0.5055286407470703,0.4608509063720703
DynamicLRP,766,"tensor(0, device='cuda:0')",1,0,0.29305000305175777,0.7924640655517579
DynamicLRP,767,"tensor(0, device='cuda:0')",0,1,0.525390625,0.34794921875
DynamicLRP,768,"tensor(1, device='cuda:0')",1,1,0.7758625030517576,0.2716144561767578
DynamicLRP,769,"tensor(1, device='cuda:0')",1,1,0.8739093780517577,0.8032062530517579
DynamicLRP,770,"tensor(1, device='cuda:0')",1,1,0.8618000030517579,0.35528144836425785
DynamicLRP,771,"tensor(0, device='cuda:0')",0,1,0.347509765625,0.6105468749999999
DynamicLRP,772,"tensor(0, device='cuda:0')",0,1,0.905078125,0.22862548828125
DynamicLRP,773,"tensor(1, device='cuda:0')",1,1,0.9082843780517578,0.765120315551758
DynamicLRP,774,"tensor(1, device='cuda:0')",1,1,0.4817584991455079,0.6213703155517578
DynamicLRP,775,"tensor(1, device='cuda:0')",1,1,0.3784992218017578,0.8504718780517578
DynamicLRP,776,"tensor(1, device='cuda:0')",1,1,0.9317218780517577,0.47019844055175775
DynamicLRP,777,"tensor(1, device='cuda:0')",1,1,0.18465156555175782,0.9008625030517579
DynamicLRP,778,"tensor(0, device='cuda:0')",0,1,0.65859375,0.162109375
DynamicLRP,779,"tensor(0, device='cuda:0')",0,1,0.39956054687500003,0.82578125
DynamicLRP,780,"tensor(1, device='cuda:0')",1,1,0.9203937530517579,0.3792316436767579
DynamicLRP,781,"tensor(0, device='cuda:0')",0,1,0.8876953124999999,0.4681640624999999
DynamicLRP,782,"tensor(1, device='cuda:0')",1,1,0.9137531280517579,0.5676593780517577
DynamicLRP,783,"tensor(0, device='cuda:0')",0,1,0.445361328125,0.858984375
DynamicLRP,784,"tensor(0, device='cuda:0')",0,1,0.44990234375000004,0.63515625
DynamicLRP,785,"tensor(0, device='cuda:0')",0,1,0.5318359374999999,0.6689453125
DynamicLRP,786,"tensor(1, device='cuda:0')",1,1,0.5700031280517578,0.30867500305175777
DynamicLRP,787,"tensor(1, device='cuda:0')",1,1,0.6270343780517578,0.4064289093017578
DynamicLRP,788,"tensor(0, device='cuda:0')",0,1,0.8169921874999999,0.188720703125
DynamicLRP,789,"tensor(0, device='cuda:0')",0,1,0.11494140624999999,0.671875
DynamicLRP,790,"tensor(0, device='cuda:0')",0,1,0.8720703125000001,0.5585937500000001
DynamicLRP,791,"tensor(1, device='cuda:0')",1,1,0.7922687530517579,0.6206867218017579
DynamicLRP,792,"tensor(0, device='cuda:0')",0,1,0.7767578125,0.19807128906249996
DynamicLRP,793,"tensor(1, device='cuda:0')",1,1,0.5368000030517579,0.8649250030517579
DynamicLRP,794,"tensor(1, device='cuda:0')",1,1,0.5998859405517578,0.8229328155517579
DynamicLRP,795,"tensor(0, device='cuda:0')",1,0,0.08402900695800783,0.8527179718017579
DynamicLRP,796,"tensor(0, device='cuda:0')",0,1,0.5060546875,0.5849609374999999
DynamicLRP,797,"tensor(1, device='cuda:0')",1,1,0.8989093780517579,0.3297199249267579
DynamicLRP,798,"tensor(1, device='cuda:0')",1,1,0.3278156280517579,0.7110187530517579
DynamicLRP,799,"tensor(0, device='cuda:0')",1,0,0.2240070343017578,0.7529132843017577
DynamicLRP,800,"tensor(1, device='cuda:0')",1,1,0.14109687805175783,0.9393390655517577
DynamicLRP,801,"tensor(0, device='cuda:0')",0,1,0.45405273437500004,0.84140625
DynamicLRP,802,"tensor(1, device='cuda:0')",0,0,0.8671875,0.198095703125
DynamicLRP,803,"tensor(0, device='cuda:0')",0,1,0.46831054687500007,0.6091796874999998
DynamicLRP,804,"tensor(0, device='cuda:0')",0,1,0.31816406249999996,0.4177734375
DynamicLRP,805,"tensor(1, device='cuda:0')",0,0,0.8331298828125001,0.21608886718749998
DynamicLRP,806,"tensor(0, device='cuda:0')",0,1,0.49003906250000007,0.8062499999999999
DynamicLRP,807,"tensor(0, device='cuda:0')",0,1,0.686865234375,0.6347656250000001
DynamicLRP,808,"tensor(1, device='cuda:0')",1,1,0.9032062530517578,0.4807453155517578
DynamicLRP,809,"tensor(1, device='cuda:0')",1,1,0.7262531280517579,0.3922687530517579
DynamicLRP,810,"tensor(0, device='cuda:0')",0,1,0.6796874999999999,0.24550781249999998
DynamicLRP,811,"tensor(0, device='cuda:0')",0,1,0.37031249999999993,0.28935546875
DynamicLRP,812,"tensor(0, device='cuda:0')",0,1,0.21845703125000002,0.44140625
DynamicLRP,813,"tensor(0, device='cuda:0')",0,1,0.7798828124999999,0.33349609375
DynamicLRP,814,"tensor(1, device='cuda:0')",1,1,0.1572101593017578,0.3970539093017578
DynamicLRP,815,"tensor(0, device='cuda:0')",0,1,0.742578125,0.30576171874999997
DynamicLRP,816,"tensor(1, device='cuda:0')",1,1,0.3558429718017578,0.8551593780517579
DynamicLRP,817,"tensor(1, device='cuda:0')",1,1,0.6578937530517579,0.8500812530517577
DynamicLRP,818,"tensor(1, device='cuda:0')",1,1,0.9141437530517578,0.18177070617675786
DynamicLRP,819,"tensor(0, device='cuda:0')",0,1,0.56875,0.8804687499999999
DynamicLRP,820,"tensor(0, device='cuda:0')",0,1,0.814453125,0.19127197265625
DynamicLRP,821,"tensor(0, device='cuda:0')",0,1,0.43447265625000003,0.7835937499999999
DynamicLRP,822,"tensor(1, device='cuda:0')",1,1,0.9313312530517577,0.21609687805175784
DynamicLRP,823,"tensor(0, device='cuda:0')",0,1,0.46582031249999994,0.830859375
DynamicLRP,824,"tensor(1, device='cuda:0')",1,1,0.4969562530517579,0.8280109405517578
DynamicLRP,825,"tensor(0, device='cuda:0')",0,1,0.8453125,0.41464843749999997
DynamicLRP,826,"tensor(1, device='cuda:0')",1,1,0.7825031280517578,0.5834796905517579
DynamicLRP,827,"tensor(1, device='cuda:0')",1,1,0.9020343780517578,0.3589191436767578
DynamicLRP,828,"tensor(1, device='cuda:0')",1,1,0.8442218780517577,0.5250812530517578
DynamicLRP,829,"tensor(0, device='cuda:0')",0,1,0.31533203125,0.7960937499999999
DynamicLRP,830,"tensor(1, device='cuda:0')",1,1,0.5041828155517578,0.9448078155517579
DynamicLRP,831,"tensor(0, device='cuda:0')",0,1,0.5001953124999999,0.39833984375000003
DynamicLRP,832,"tensor(0, device='cuda:0')",0,1,0.43125,0.7544921875
DynamicLRP,833,"tensor(0, device='cuda:0')",0,1,0.15231933593749997,0.9189453125000001
DynamicLRP,834,"tensor(0, device='cuda:0')",0,1,0.40898437499999996,0.7033935546875
DynamicLRP,835,"tensor(0, device='cuda:0')",0,1,0.33481445312499997,0.8527343749999999
DynamicLRP,836,"tensor(1, device='cuda:0')",1,1,0.8758625030517578,0.4283039093017578
DynamicLRP,837,"tensor(0, device='cuda:0')",0,1,0.235791015625,0.7382812500000001
DynamicLRP,838,"tensor(1, device='cuda:0')",1,1,0.8950031280517577,0.834846878051758
DynamicLRP,839,"tensor(1, device='cuda:0')",0,0,0.5376358032226562,0.07119598388671874
DynamicLRP,840,"tensor(1, device='cuda:0')",1,1,0.7864093780517578,0.34534492492675783
DynamicLRP,841,"tensor(0, device='cuda:0')",0,1,0.39082031250000004,0.840625
DynamicLRP,842,"tensor(0, device='cuda:0')",1,0,0.15742988586425782,0.7547931671142578
DynamicLRP,843,"tensor(0, device='cuda:0')",0,1,0.490625,0.7466796875
DynamicLRP,844,"tensor(1, device='cuda:0')",1,1,0.8746906280517578,0.10025215148925781
DynamicLRP,845,"tensor(1, device='cuda:0')",1,1,0.9430500030517579,0.9078937530517579
DynamicLRP,846,"tensor(1, device='cuda:0')",1,1,0.1330158233642578,0.8586750030517578
DynamicLRP,847,"tensor(0, device='cuda:0')",0,1,0.2890625,0.9125
DynamicLRP,848,"tensor(1, device='cuda:0')",0,0,0.788330078125,0.367626953125
DynamicLRP,849,"tensor(1, device='cuda:0')",1,1,0.3465167999267579,0.7317218780517579
DynamicLRP,850,"tensor(1, device='cuda:0')",1,1,0.7775470733642579,0.9153156280517578
DynamicLRP,851,"tensor(1, device='cuda:0')",1,1,0.8500812530517579,0.8821125030517577
DynamicLRP,852,"tensor(1, device='cuda:0')",1,1,0.4923664093017578,0.7389484405517579
DynamicLRP,853,"tensor(1, device='cuda:0')",1,1,0.9430500030517579,0.18958320617675783
DynamicLRP,854,"tensor(1, device='cuda:0')",1,1,0.6086750030517578,0.4301593780517578
DynamicLRP,855,"tensor(1, device='cuda:0')",1,1,0.8692218780517578,0.9114093780517578
DynamicLRP,856,"tensor(1, device='cuda:0')",0,0,0.451171875,0.119451904296875
DynamicLRP,857,"tensor(0, device='cuda:0')",0,1,0.2505615234375,0.37255859375
DynamicLRP,858,"tensor(1, device='cuda:0')",1,1,0.9387531280517579,0.38513984680175783
DynamicLRP,859,"tensor(0, device='cuda:0')",0,1,0.3451171875,0.5650390624999999
DynamicLRP,860,"tensor(0, device='cuda:0')",0,1,0.8359375,0.32636718749999993
DynamicLRP,861,"tensor(0, device='cuda:0')",0,1,0.33525390624999996,0.855859375
DynamicLRP,862,"tensor(0, device='cuda:0')",0,1,0.527001953125,0.64814453125
DynamicLRP,863,"tensor(0, device='cuda:0')",0,1,0.24169921874999997,0.873828125
DynamicLRP,864,"tensor(0, device='cuda:0')",0,1,0.1813720703125,0.7615234375
DynamicLRP,865,"tensor(0, device='cuda:0')",0,1,0.22607421875,0.9066406249999999
DynamicLRP,866,"tensor(1, device='cuda:0')",1,1,0.742659378051758,0.8922687530517578
DynamicLRP,867,"tensor(0, device='cuda:0')",0,1,0.14321289062499998,0.972265625
DynamicLRP,868,"tensor(0, device='cuda:0')",0,1,0.7232421875,0.34023437500000003
DynamicLRP,869,"tensor(1, device='cuda:0')",1,1,0.28387031555175785,0.10105781555175782
DynamicLRP,870,"tensor(1, device='cuda:0')",1,1,0.9149250030517578,0.24871406555175782
DynamicLRP,871,"tensor(1, device='cuda:0')",1,1,0.9133625030517578,0.792366409301758
DynamicLRP,872,"tensor(0, device='cuda:0')",0,1,0.47822265625,0.54130859375
DynamicLRP,873,"tensor(1, device='cuda:0')",1,1,0.9352375030517579,0.43738594055175783
DynamicLRP,874,"tensor(0, device='cuda:0')",0,1,0.7615234375,0.39130859375
DynamicLRP,875,"tensor(0, device='cuda:0')",0,1,0.62890625,0.29340820312500004
DynamicLRP,876,"tensor(1, device='cuda:0')",1,1,0.9141437530517578,0.719612503051758
DynamicLRP,877,"tensor(0, device='cuda:0')",1,0,0.3158283233642578,0.6809650421142579
DynamicLRP,878,"tensor(0, device='cuda:0')",0,1,0.307568359375,0.42207031250000004
DynamicLRP,879,"tensor(1, device='cuda:0')",1,1,0.8672687530517578,0.3782062530517578
DynamicLRP,880,"tensor(1, device='cuda:0')",1,1,0.8920734405517579,0.6723468780517579
DynamicLRP,881,"tensor(1, device='cuda:0')",1,1,0.8957843780517579,0.21892890930175785
DynamicLRP,882,"tensor(1, device='cuda:0')",1,1,0.08794746398925782,0.4678546905517578
DynamicLRP,883,"tensor(0, device='cuda:0')",0,1,0.284619140625,0.933203125
DynamicLRP,884,"tensor(1, device='cuda:0')",1,1,0.4638263702392579,0.9407062530517578
DynamicLRP,885,"tensor(0, device='cuda:0')",0,1,0.6789062499999999,0.580859375
DynamicLRP,886,"tensor(0, device='cuda:0')",0,1,0.3018554687500001,0.637109375
DynamicLRP,887,"tensor(1, device='cuda:0')",1,1,0.32664375305175786,0.7688312530517578
DynamicLRP,888,"tensor(1, device='cuda:0')",1,1,0.9043781280517578,0.2961750030517578
DynamicLRP,889,"tensor(0, device='cuda:0')",0,1,0.390234375,0.4010986328125
DynamicLRP,890,"tensor(0, device='cuda:0')",0,1,0.542822265625,0.47480468749999993
DynamicLRP,891,"tensor(0, device='cuda:0')",0,1,0.16908569335937498,0.7447265625
DynamicLRP,892,"tensor(0, device='cuda:0')",0,1,0.400390625,0.8687500000000001
DynamicLRP,893,"tensor(1, device='cuda:0')",1,1,0.4385578155517578,0.6532062530517578
DynamicLRP,894,"tensor(1, device='cuda:0')",1,1,0.8727375030517578,0.13538398742675783
DynamicLRP,895,"tensor(0, device='cuda:0')",0,1,0.4769531249999999,0.6199218750000001
DynamicLRP,896,"tensor(0, device='cuda:0')",0,1,0.6880859374999999,0.13084259033203124
DynamicLRP,897,"tensor(0, device='cuda:0')",0,1,0.9117187500000001,0.116400146484375
DynamicLRP,898,"tensor(0, device='cuda:0')",0,1,0.41152343750000003,0.49228515625
DynamicLRP,899,"tensor(0, device='cuda:0')",0,1,0.9089843749999998,0.13355712890625
DynamicLRP,900,"tensor(1, device='cuda:0')",1,1,0.7215656280517577,0.6616046905517579
DynamicLRP,901,"tensor(1, device='cuda:0')",1,1,0.9035968780517578,0.47840156555175783
DynamicLRP,902,"tensor(0, device='cuda:0')",0,1,0.3748046875,0.7636718749999999
DynamicLRP,903,"tensor(0, device='cuda:0')",0,1,0.6333984374999999,0.138720703125
DynamicLRP,904,"tensor(1, device='cuda:0')",1,1,0.6285968780517579,0.825276565551758
DynamicLRP,905,"tensor(0, device='cuda:0')",0,1,0.9117187499999999,0.27333984375
DynamicLRP,906,"tensor(1, device='cuda:0')",1,1,0.34949531555175783,0.8594562530517578
DynamicLRP,907,"tensor(1, device='cuda:0')",1,1,0.4621906280517578,0.8856281280517577
DynamicLRP,908,"tensor(1, device='cuda:0')",1,1,0.8903156280517578,0.5243488311767579
DynamicLRP,909,"tensor(0, device='cuda:0')",0,1,0.8673828124999999,0.35107421875
DynamicLRP,910,"tensor(1, device='cuda:0')",1,1,0.5960773468017578,0.9293781280517579
DynamicLRP,911,"tensor(1, device='cuda:0')",1,1,0.3591632843017578,0.9170734405517578
DynamicLRP,912,"tensor(0, device='cuda:0')",0,1,0.36406250000000007,0.8226562500000001
DynamicLRP,913,"tensor(0, device='cuda:0')",0,1,0.21953124999999996,0.947265625
DynamicLRP,914,"tensor(0, device='cuda:0')",0,1,0.48652343749999993,0.7863281249999999
DynamicLRP,915,"tensor(0, device='cuda:0')",0,1,0.424609375,0.433984375
DynamicLRP,916,"tensor(1, device='cuda:0')",1,1,0.4004718780517578,0.8539875030517579
DynamicLRP,917,"tensor(1, device='cuda:0')",1,1,0.8805500030517578,0.6789875030517578
DynamicLRP,918,"tensor(1, device='cuda:0')",1,1,0.8922687530517578,0.4970050811767578
DynamicLRP,919,"tensor(0, device='cuda:0')",0,1,0.41738281250000003,0.6171875
DynamicLRP,920,"tensor(1, device='cuda:0')",1,1,0.31741523742675787,0.6137531280517579
DynamicLRP,921,"tensor(1, device='cuda:0')",1,1,0.6086750030517579,0.8743000030517577
DynamicLRP,922,"tensor(0, device='cuda:0')",0,1,0.19581298828124996,0.6234375
DynamicLRP,923,"tensor(1, device='cuda:0')",1,1,0.924690628051758,0.2862140655517578
DynamicLRP,924,"tensor(1, device='cuda:0')",1,1,0.7448078155517577,0.8215656280517578
DynamicLRP,925,"tensor(0, device='cuda:0')",0,1,0.273291015625,0.6328125
DynamicLRP,926,"tensor(1, device='cuda:0')",1,1,0.8496906280517578,0.36961250305175786
DynamicLRP,927,"tensor(1, device='cuda:0')",1,1,0.24407539367675782,0.8483234405517579
DynamicLRP,928,"tensor(1, device='cuda:0')",1,1,0.19352607727050786,0.8955890655517579
DynamicLRP,929,"tensor(0, device='cuda:0')",0,1,0.6272460937500001,0.6880859374999999
DynamicLRP,930,"tensor(1, device='cuda:0')",1,1,0.8797687530517578,0.8481281280517579
DynamicLRP,931,"tensor(1, device='cuda:0')",1,1,0.2331378936767578,0.5442218780517578
DynamicLRP,932,"tensor(1, device='cuda:0')",1,1,0.683675003051758,0.8985187530517579
DynamicLRP,933,"tensor(0, device='cuda:0')",0,1,0.5375000000000001,0.966796875
DynamicLRP,934,"tensor(1, device='cuda:0')",1,1,0.42710762023925786,0.9075031280517578
DynamicLRP,935,"tensor(0, device='cuda:0')",0,1,0.31918945312499997,0.9064453125
DynamicLRP,936,"tensor(1, device='cuda:0')",1,1,0.5652179718017578,0.8901203155517579
DynamicLRP,937,"tensor(1, device='cuda:0')",0,0,0.3451629638671875,0.18354187011718748
DynamicLRP,938,"tensor(1, device='cuda:0')",1,1,0.8836750030517578,0.1416339874267578
DynamicLRP,939,"tensor(1, device='cuda:0')",1,1,0.8871906280517577,0.34197578430175785
DynamicLRP,940,"tensor(0, device='cuda:0')",0,1,0.448828125,0.779296875
DynamicLRP,941,"tensor(1, device='cuda:0')",1,1,0.7977130889892579,0.8172687530517578
DynamicLRP,942,"tensor(1, device='cuda:0')",1,1,0.4695880889892579,0.9192218780517578
DynamicLRP,943,"tensor(1, device='cuda:0')",1,1,0.5316242218017578,0.8805500030517579
DynamicLRP,944,"tensor(1, device='cuda:0')",1,1,0.6552082061767578,0.9278156280517579
DynamicLRP,945,"tensor(1, device='cuda:0')",1,1,0.8340656280517577,0.6899250030517579
DynamicLRP,946,"tensor(0, device='cuda:0')",0,1,0.7634765625,0.287451171875
DynamicLRP,947,"tensor(1, device='cuda:0')",1,1,0.928596878051758,0.8045734405517578
DynamicLRP,948,"tensor(1, device='cuda:0')",1,1,0.930550003051758,0.26599922180175783
DynamicLRP,949,"tensor(1, device='cuda:0')",0,0,0.3384765625,0.150634765625
DynamicLRP,950,"tensor(1, device='cuda:0')",1,1,0.8746906280517579,0.12488594055175783
DynamicLRP,951,"tensor(0, device='cuda:0')",0,1,0.3095703125,0.5615234375
